census_year,geo_name,category,subcategory,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Social and behavioural sciences and law,35,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Business; management and public administration,75,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Physical and life sciences and technologies,25,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Mathematics; computer and information sciences,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Architecture; engineering; and related technologies,80,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Agriculture; natural resources and conservation,40,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Health and related fields,45,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Personal; protective and transportation services,50,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Other fields of study,0,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,,,Total population aged 15 years and over by location of study compared with province or territory of residence,715,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by location of study compared with province or territory of residence,,No postsecondary certificate; diploma or degree,285,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by location of study compared with province or territory of residence,,With postsecondary certificate; diploma or degree,430,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by location of study compared with province or territory of residence,With postsecondary certificate; diploma or degree,Location of study inside Canada,370,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by location of study compared with province or territory of residence,With postsecondary certificate; diploma or degree,Same as province or territory of residence,120,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by location of study compared with province or territory of residence,With postsecondary certificate; diploma or degree,Another province or territory,250,,,,,,,,YBS042039049018
2011,Alaska Highway North Region,Total population aged 15 years and over by location of study compared with province or territory of residence,With postsecondary certificate; diploma or degree,Location of study outside Canada,60,,,,,,,,YBS042039049018
2011,Beaver Creek,,,Total population aged 15 years and over by highest certificate; diploma or degree,85,50,40,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs70'>70</a>,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,,No certificate; diploma or degree,15,10,10,,,,,,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,,High school diploma or equivalent,20,10,10,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs71'>71</a>,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,,Postsecondary certificate; diploma or degree,50,30,25,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs72'>72</a>,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Apprenticeship or trades certificate or diploma,20,15,10,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs73'>73</a>,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,College; CEGEP or other non-university certificate or diploma,20,10,10,,,,,,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate or diploma below bachelor level,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs74'>74</a>,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree at bachelor level or above,10,0,10,,,,,,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Bachelor's degree,10,0,0,,,,,,6001042
2011,Beaver Creek,Total population aged 15 years and over by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree above bachelor level,10,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs75'>75</a>,6001042
2011,Beaver Creek,,,Total population aged 25 to 64 years by highest certificate; diploma or degree,65,35,30,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs70'>70</a>,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,,No certificate; diploma or degree,10,10,0,,,,,,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,,High school diploma or equivalent,15,0,10,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs71'>71</a>,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,,Postsecondary certificate; diploma or degree,40,25,15,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs72'>72</a>,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Apprenticeship or trades certificate or diploma,15,10,10,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs73'>73</a>,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,College; CEGEP or other non-university certificate or diploma,15,10,10,,,,,,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate or diploma below bachelor level,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs74'>74</a>,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree at bachelor level or above,0,10,0,,,,,,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,Bachelor's degree,0,0,0,,,,,,6001042
2011,Beaver Creek,Total population aged 25 to 64 years by highest certificate; diploma or degree,Postsecondary certificate; diploma or degree,University certificate; diploma or degree above bachelor level,0,0,0,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs75'>75</a>,6001042
2011,Beaver Creek,,,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,85,45,35,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs76'>76</a>,6001042
2011,Beaver Creek,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,No postsecondary certificate; diploma or degree,35,20,15,,,,,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2011-data-notes#nhs77'>77</a>,6001042
2011,Beaver Creek,Total population aged 15 years and over by major field of study - Classification of Instructional Programs (CIP) 2011,,Education,0,0,0,,,,,,6001042
