census_year,geo_name,category,variable_name,total,male,female,flag_total,flag_male,flag_female,geo_location,data_notes,geo_code
2021,Kloo Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001019
2021,Kloo Lake,,Total - Private households by household size - 100% data,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Private households by household size - 100% data,1 person,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Private households by household size - 100% data,2 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Private households by household size - 100% data,3 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Private households by household size - 100% data,4 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,Total - Private households by household size - 100% data,5 or more persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,,Number of persons in private households,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Kloo Lake,,Average household size,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001019'>View boundary on map</a>,,6001019
2021,Lake Laberge 1,,Total - Occupied private dwellings by structural type of dwelling - 100% data,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001010
2021,Lake Laberge 1,,Total - Private households by household size - 100% data,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Private households by household size - 100% data,1 person,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Private households by household size - 100% data,2 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Private households by household size - 100% data,3 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Private households by household size - 100% data,4 persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,Total - Private households by household size - 100% data,5 or more persons,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,,Number of persons in private households,,,,x,x,x,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Lake Laberge 1,,Average household size,,,,x,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001010'>View boundary on map</a>,,6001010
2021,Macpherson-Grizzly Valley,,Total - Occupied private dwellings by structural type of dwelling - 100% data,715,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,620,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,15,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,10,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,60,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001059
2021,Macpherson-Grizzly Valley,,Total - Private households by household size - 100% data,715,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Private households by household size - 100% data,1 person,245,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Private households by household size - 100% data,2 persons,285,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Private households by household size - 100% data,3 persons,75,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Private households by household size - 100% data,4 persons,70,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,Total - Private households by household size - 100% data,5 or more persons,40,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,,Number of persons in private households,1530,790,740,,,,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Macpherson-Grizzly Valley,,Average household size,2.2,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001059'>View boundary on map</a>,,6001059
2021,Marsh Lake,,Total - Occupied private dwellings by structural type of dwelling - 100% data,380,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,,6001058
2021,Marsh Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Single-detached house,360,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,,6001058
2021,Marsh Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Semi-detached house,10,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,,6001058
2021,Marsh Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Row house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,,6001058
2021,Marsh Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment or flat in a duplex,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,,6001058
2021,Marsh Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has fewer than five storeys,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,,6001058
2021,Marsh Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Apartment in a building that has five or more storeys,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,,6001058
2021,Marsh Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Other single-attached house,0,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,,6001058
2021,Marsh Lake,Total - Occupied private dwellings by structural type of dwelling - 100% data,Movable dwelling,5,,,,...,...,<a target='_blank' href='https://yukon.maps.arcgis.com/apps/dashboards/2b0cac7ad3b44cbea449bda319e6a352#GEO_CODE=6001058'>View boundary on map</a>,<a target='_blank' href='https://community-statistics.service.yukon.ca/pages/census-2021-data-notes#datanote4'>4</a>,6001058
